Item,Package Size,Module Size,Redundant Count
com.sun.org.apache.xalan.internal.xsltc.util,2,1,130
com.sun.org.apache.xml.internal.dtm.ref.sax2dtm,12,2,226
com.sun.org.apache.xml.internal.res,5,2,233
javax.xml.transform.stax,4,2,234
org.xml.sax.ext,5,2,233
com.sun.org.apache.xerces.internal.jaxp,24,2,214
javax.xml.stream.events,6,2,232
com.sun.org.apache.xerces.internal.dom,30,2,208
com.sun.org.apache.xerces.internal.dom.events,4,2,234
com.sun.org.apache.xerces.internal.impl,24,2,214
com.sun.org.apache.xerces.internal.impl.dtd,13,2,225
com.sun.org.apache.xerces.internal.impl.dv,9,2,229
com.sun.org.apache.xerces.internal.impl.dv.xs,19,2,219
com.sun.org.apache.xerces.internal.impl.msg,5,2,233
com.sun.org.apache.xerces.internal.impl.validation,6,2,232
com.sun.org.apache.xerces.internal.impl.xs,29,2,209
com.sun.org.apache.xerces.internal.impl.xs.util,15,2,223
com.sun.org.apache.xerces.internal.parsers,27,2,211
com.sun.org.apache.xerces.internal.util,30,2,208
com.sun.org.apache.xerces.internal.utils,11,2,227
com.sun.org.apache.xerces.internal.xni,4,2,234
com.sun.org.apache.xerces.internal.xni.grammars,7,2,231
com.sun.org.apache.xerces.internal.xni.parser,7,2,231
com.sun.org.apache.xerces.internal.xs,5,2,233
com.sun.org.apache.xml.internal.serialize,20,3,222
org.w3c.dom.events,4,2,234
org.w3c.dom.ls,6,2,232
org.w3c.dom.ranges,3,2,235
com.sun.org.apache.xerces.internal.impl.io,7,2,231
com.sun.xml.internal.stream,20,2,218
com.sun.xml.internal.stream.dtd,7,2,231
com.sun.xml.internal.stream.dtd.nonvalidating,7,2,231
com.sun.xml.internal.stream.events,14,2,224
com.sun.org.apache.xerces.internal.impl.dtd.models,6,2,232
com.sun.org.apache.xerces.internal.impl.dv.dtd,5,2,233
com.sun.org.apache.xerces.internal.impl.dv.util,4,2,234
com.sun.org.apache.xerces.internal.xs.datatypes,7,2,231
com.sun.org.apache.xerces.internal.impl.xpath.regex,7,2,231
com.sun.org.apache.xerces.internal.jaxp.datatype,9,2,229
javax.xml.datatype,9,2,229
com.sun.xml.internal.stream.util,4,2,234
com.sun.org.apache.xerces.internal.impl.xpath,6,2,232
com.sun.org.apache.xerces.internal.impl.xs.identity,9,2,229
com.sun.org.apache.xerces.internal.impl.xs.models,11,2,227
com.sun.org.apache.xerces.internal.impl.xs.traversers,29,2,209
com.sun.org.apache.xerces.internal.impl.xs.opti,16,2,222
com.sun.org.apache.xerces.internal.jaxp.validation,34,2,204
javax.xml.validation,12,2,226
com.sun.org.apache.xerces.internal.xinclude,17,2,221
com.sun.org.apache.xerces.internal.xpointer,13,2,225
com.sun.org.apache.xml.internal.resolver,13,2,225
com.sun.org.apache.xml.internal.resolver.readers,12,2,226
com.sun.org.apache.xml.internal.dtm.ref.dom2dtm,12,2,226
com.sun.org.apache.xml.internal.resolver.helpers,9,2,229
com.sun.org.apache.xml.internal.resolver.tools,13,2,225
com.sun.org.apache.xml.internal.security,16,4,257
com.sun.org.apache.xml.internal.security.algorithms,15,4,258
com.sun.org.apache.xml.internal.security.c14n,12,3,258
com.sun.org.apache.xml.internal.security.exceptions,5,2,159
com.sun.org.apache.xml.internal.security.keys.keyresolver,13,4,260
com.sun.org.apache.xml.internal.security.transforms,15,4,258
com.sun.org.apache.xml.internal.security.utils,27,4,246
com.sun.org.apache.xml.internal.security.utils.resolver,10,4,263
com.sun.org.apache.xml.internal.security.algorithms.implementations,13,4,260
com.sun.org.apache.xml.internal.security.encryption,24,4,249
com.sun.org.apache.xml.internal.security.signature,25,4,248
java.security.spec,6,1,126
java.security.interfaces,5,1,127
javax.crypto,1,1,0
com.sun.org.apache.xml.internal.security.c14n.implementations,14,4,259
com.sun.org.apache.xml.internal.security.c14n.helper,6,3,264
com.sun.org.apache.xml.internal.security.transforms.params,6,3,264
com.sun.org.apache.xml.internal.security.keys,17,4,256
com.sun.org.apache.xml.internal.security.keys.keyresolver.implementations,27,4,246
javax.crypto.spec,1,1,0
com.sun.org.apache.xml.internal.security.keys.content,15,4,258
com.sun.org.apache.xml.internal.security.keys.content.keyvalues,9,3,261
com.sun.org.apache.xml.internal.security.keys.storage,8,3,159
com.sun.org.apache.xml.internal.security.keys.content.x509,13,4,260
javax.security.auth.x500,8,1,124
com.sun.org.apache.xml.internal.security.keys.storage.implementations,12,3,155
com.sun.org.apache.xml.internal.security.signature.reference,5,3,265
com.sun.org.apache.xml.internal.security.transforms.implementations,24,4,249
com.sun.org.apache.xpath.internal.functions,17,2,221
com.sun.org.apache.xpath.internal.compiler,17,2,221
javax.xml.xpath,9,2,229
com.sun.org.apache.xml.internal.security.utils.resolver.implementations,8,4,265
org.w3c.dom.html,3,3,239
com.sun.org.apache.xpath.internal.operations,11,2,227
com.sun.org.apache.xpath.internal.patterns,10,2,228
org.w3c.dom.xpath,3,3,239
com.sun.org.apache.xpath.internal.jaxp,21,2,217
com.sun.org.glassfish.external.amx,8,3,276
com.sun.org.glassfish.external.arc,3,2,263
com.sun.org.glassfish.external.probe.provider,3,2,263
com.sun.org.glassfish.external.probe.provider.annotations,2,1,130
com.sun.org.glassfish.external.statistics,2,2,264
com.sun.org.glassfish.external.statistics.annotations,2,1,130
com.sun.org.glassfish.external.statistics.impl,6,2,260
com.sun.org.glassfish.gmbal,10,3,274
com.sun.org.glassfish.gmbal.util,5,3,264
javax.management.modelmbean,13,4,143
com.sun.org.omg.SendingContext.CodeBasePackage,5,2,235
com.sun.rmi.rmid,5,2,140
com.sun.rowset,16,4,141
com.sun.rowset.internal,18,5,245
com.sun.rowset.providers,7,3,134
java.sql,13,5,234
javax.sql,9,3,129
javax.sql.rowset,13,3,128
javax.sql.rowset.serial,11,4,133
javax.sql.rowset.spi,14,5,146
com.sun.security.auth,12,3,140
sun.security.provider,29,2,106
com.sun.security.auth.callback,8,3,244
com.sun.security.auth.login,4,1,128
com.sun.security.auth.module,24,5,146
javax.security.auth.kerberos,12,3,138
sun.security.jgss.krb5,23,4,129
sun.security.krb5,25,4,141
sun.security.krb5.internal.ktab,10,2,137
com.sun.security.cert.internal.x509,7,1,125
com.sun.security.jgss,7,4,145
org.ietf.jgss,8,2,139
sun.security.jgss,24,4,129
com.sun.security.ntlm,11,2,124
com.sun.security.sasl,9,3,131
com.sun.security.sasl.util,6,4,137
com.sun.security.sasl.digest,13,3,127
com.sun.security.sasl.gsskerb,9,5,148
com.sun.security.sasl.ntlm,9,2,128
com.sun.swing.internal.plaf.basic.resources,2,1,130
com.sun.swing.internal.plaf.metal.resources,2,1,130
com.sun.swing.internal.plaf.synth.resources,2,1,130
com.sun.xml.internal.bind,17,4,280
com.sun.xml.internal.bind.v2.runtime.reflect,30,6,385
javax.xml.bind,24,5,389
javax.xml.bind.annotation.adapters,4,2,184
com.sun.xml.internal.bind.annotation,2,1,130
com.sun.xml.internal.bind.api,24,4,273
com.sun.xml.internal.bind.api.impl,4,3,190
com.sun.xml.internal.bind.v2,16,4,281
com.sun.xml.internal.bind.v2.model.annotation,11,2,177
com.sun.xml.internal.bind.v2.model.nav,6,2,182
com.sun.xml.internal.bind.v2.model.runtime,11,3,283
com.sun.xml.internal.bind.v2.runtime,48,5,251
com.sun.xml.internal.bind.v2.runtime.unmarshaller,45,5,254
javax.xml.bind.attachment,2,2,132
javax.lang.model,4,2,134
com.sun.xml.internal.bind.marshaller,13,3,281
com.sun.xml.internal.bind.util,8,3,286
com.sun.xml.internal.bind.v2.util,18,5,281
com.sun.xml.internal.bind.unmarshaller,10,3,284
javax.xml.bind.helpers,18,3,276
com.sun.xml.internal.bind.v2.bytecode,6,3,185
com.sun.xml.internal.bind.v2.model.core,15,4,281
javax.xml.bind.annotation,8,3,286
com.sun.xml.internal.bind.v2.model.impl,44,6,371
com.sun.xml.internal.bind.v2.model.util,3,3,291
com.sun.xml.internal.bind.v2.runtime.output,26,4,270
com.sun.xml.internal.bind.v2.runtime.property,22,4,275
com.sun.xml.internal.bind.v2.schemagen,27,5,272
com.sun.xml.internal.txw2.output,16,3,278
com.sun.xml.internal.fastinfoset,13,3,281
com.sun.xml.internal.fastinfoset.stax,15,4,282
com.sun.xml.internal.org.jvnet.fastinfoset,8,3,286
com.sun.xml.internal.org.jvnet.staxex,10,5,289
com.sun.xml.internal.bind.v2.runtime.reflect.opt,18,4,279
com.sun.xml.internal.fastinfoset.sax,15,4,282
com.sun.xml.internal.bind.v2.schemagen.episode,4,2,184
com.sun.xml.internal.bind.v2.schemagen.xmlschema,5,3,289
com.sun.xml.internal.txw2,8,3,286
com.sun.xml.internal.txw2.annotation,2,1,130
com.sun.xml.internal.fastinfoset.algorithm,8,2,180
com.sun.xml.internal.fastinfoset.alphabet,3,2,185
com.sun.xml.internal.fastinfoset.org.apache.xerces.util,2,1,130
com.sun.xml.internal.fastinfoset.util,6,3,288
com.sun.xml.internal.fastinfoset.vocab,7,3,287
com.sun.xml.internal.fastinfoset.dom,9,3,285
com.sun.xml.internal.org.jvnet.fastinfoset.sax,6,3,288
com.sun.xml.internal.org.jvnet.fastinfoset.stax,3,2,235
com.sun.xml.internal.fastinfoset.stax.events,11,3,283
javax.xml.stream.util,5,2,233
com.sun.xml.internal.fastinfoset.stax.factory,14,3,280
com.sun.xml.internal.fastinfoset.stax.util,5,3,289
com.sun.xml.internal.fastinfoset.tools,24,4,273
com.sun.xml.internal.messaging.saaj,3,2,263
com.sun.xml.internal.messaging.saaj.client.p2p,11,3,258
com.sun.xml.internal.messaging.saaj.util,19,4,356
com.sun.xml.internal.messaging.saaj.packaging.mime,4,3,264
com.sun.xml.internal.messaging.saaj.packaging.mime.internet,11,4,313
com.sun.xml.internal.messaging.saaj.packaging.mime.util,4,2,262
com.sun.xml.internal.messaging.saaj.soap,35,8,515
com.sun.xml.internal.org.jvnet.mimepull,10,3,181
com.sun.xml.internal.messaging.saaj.soap.dynamic,3,2,263
com.sun.xml.internal.messaging.saaj.soap.impl,22,4,353
com.sun.xml.internal.messaging.saaj.soap.name,7,4,368
com.sun.xml.internal.messaging.saaj.soap.ver1_1,15,4,360
com.sun.xml.internal.messaging.saaj.soap.ver1_2,15,4,360
com.sun.xml.internal.messaging.saaj.util.transform,9,3,363
java.awt.datatransfer,13,3,236
com.sun.xml.internal.org.jvnet.fastinfoset.sax.helpers,10,3,284
com.sun.xml.internal.stream.writers,19,2,219
com.sun.xml.internal.stream.buffer,15,3,357
com.sun.xml.internal.stream.buffer.sax,9,3,363
com.sun.xml.internal.stream.buffer.stax,10,5,420
com.sun.xml.internal.ws,77,6,356
com.sun.xml.internal.ws.addressing,41,5,390
com.sun.xml.internal.ws.addressing.model,5,3,367
com.sun.xml.internal.ws.addressing.v200408,18,4,410
com.sun.xml.internal.ws.api.addressing,47,4,381
com.sun.xml.internal.ws.api.model,11,4,417
com.sun.xml.internal.ws.api.model.wsdl,18,3,354
com.sun.xml.internal.ws.api.pipe,45,6,388
com.sun.xml.internal.ws.api.pipe.helper,4,2,262
com.sun.xml.internal.ws.api.server,39,4,336
com.sun.xml.internal.ws.client,65,7,386
com.sun.xml.internal.ws.message,36,5,394
com.sun.xml.internal.ws.resources,2,2,186
com.sun.xml.internal.ws.server,68,8,384
com.sun.xml.internal.ws.spi.db,28,5,403
com.sun.xml.internal.ws.util.xml,33,6,400
com.sun.xml.internal.ws.wsdl.parser,34,4,341
javax.xml.ws.wsaddressing,10,4,418
com.sun.xml.internal.ws.addressing.policy,19,5,412
com.sun.xml.internal.ws.policy,9,3,363
com.sun.xml.internal.ws.policy.jaxws.spi,6,2,260
com.sun.xml.internal.ws.policy.privateutil,12,5,419
com.sun.xml.internal.ws.policy.sourcemodel,14,4,414
com.sun.xml.internal.ws.policy.spi,6,3,366
com.sun.xml.internal.ws.policy.subject,5,3,367
com.sun.xml.internal.ws.api.message.saaj,16,5,414
com.sun.xml.internal.ws.binding,26,6,407
com.sun.xml.internal.ws.encoding.soap,5,4,423
com.sun.xml.internal.ws.encoding.soap.streaming,1,1,131
javax.xml.ws.handler,5,3,367
com.sun.xml.internal.ws.message.stream,32,5,398
com.sun.xml.internal.ws.spi,27,4,401
com.sun.xml.internal.ws.api.client,12,2,254
com.sun.xml.internal.ws.api.config.management,5,3,367
com.sun.xml.internal.ws.api.config.management.policy,12,4,416
com.sun.xml.internal.ws.api.wsdl.writer,6,3,316
com.sun.xml.internal.ws.db,28,3,344
com.sun.xml.internal.ws.wsdl,17,4,358
com.sun.xml.internal.ws.api.fastinfoset,4,2,262
com.sun.xml.internal.ws.api.ha,1,1,131
com.sun.xml.internal.ws.api.handler,8,3,364
com.sun.xml.internal.ws.db.glassfish,21,4,407
com.sun.xml.internal.ws.message.jaxb,34,6,399
com.sun.xml.internal.ws.message.saaj,25,5,405
com.sun.xml.internal.ws.message.source,21,4,407
com.sun.xml.internal.ws.transport.http,35,4,340
com.sun.xml.internal.ws.util.exception,9,4,419
com.sun.xml.internal.ws.api.message.stream,6,3,366
com.sun.xml.internal.ws.api.model.soap,3,2,263
javax.jws,3,2,263
javax.jws.soap,3,2,263
com.sun.xml.internal.ws.api.policy,16,2,250
com.sun.xml.internal.ws.api.wsdl.parser,11,3,361
com.sun.xml.internal.ws.api.model.wsdl.editable,11,3,361
com.sun.xml.internal.ws.assembler,28,5,403
com.sun.xml.internal.ws.client.dispatch,37,6,396
com.sun.xml.internal.ws.client.sei,47,7,502
com.sun.xml.internal.ws.handler,42,7,392
com.sun.xml.internal.ws.protocol.soap,22,4,353
com.sun.xml.internal.ws.transport,13,2,253
com.sun.xml.internal.ws.transport.http.client,25,4,300
com.sun.xml.internal.ws.util.pipe,31,4,344
com.sun.xml.internal.ws.config.management.policy,7,3,365
com.sun.xml.internal.ws.encoding.policy,17,4,358
com.sun.xml.internal.ws.policy.jaxws,31,4,397
com.sun.xml.internal.ws.policy.sourcemodel.wspolicy,4,3,368
