Item,Package Size,Module Size,Redundant Count
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree,6,2,99
org.apache.log4j.lf5.viewer.categoryexplorer.TreeModelAdapter,1,1,0
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryImmediateEditor,3,2,102
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor,12,2,93
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeRenderer,1,1,29
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$1,3,2,102
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$2,2,2,103
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$3,2,2,103
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$4,3,2,102
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$5,3,2,102
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$6,2,2,103
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$7,2,2,103
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$8,1,1,74
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditorRenderer,1,1,74
org.apache.log4j.lf5.viewer.configure.ConfigurationManager,10,2,95
org.apache.log4j.lf5.viewer.LogTable,5,2,100
org.apache.log4j.lf5.viewer.LogTableColumn,1,1,29
org.apache.log4j.lf5.viewer.LogTableColumnFormatException,1,1,0
org.apache.log4j.lf5.viewer.configure.MRUFileManager,1,1,0
org.apache.log4j.lf5.viewer.FilteredLogTableModel,4,1,71
org.apache.log4j.lf5.viewer.LF5SwingUtils$1,1,1,0
org.apache.log4j.lf5.viewer.LF5SwingUtils,2,1,28
org.apache.log4j.lf5.viewer.TrackingAdjustmentListener,1,1,0
org.apache.log4j.lf5.viewer.LogBrokerMonitor$10,4,1,71
org.apache.log4j.lf5.viewer.LogBrokerMonitor$11,2,1,73
org.apache.log4j.lf5.viewer.LogBrokerMonitor$12,3,1,72
org.apache.log4j.lf5.viewer.LogBrokerMonitor$13,2,1,73
org.apache.log4j.lf5.viewer.LogBrokerMonitor$14,2,1,73
org.apache.log4j.lf5.viewer.LogBrokerMonitor$15,2,1,73
org.apache.log4j.lf5.viewer.LogBrokerMonitor$16,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor$17,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor$18,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor$19,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor$1,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor$20,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor$21,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor$22,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor$23,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor$24,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor$25,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor$26,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor$27,3,1,72
org.apache.log4j.lf5.viewer.LogBrokerMonitor$28,4,1,71
org.apache.log4j.lf5.viewer.LogBrokerMonitor$29,5,1,70
org.apache.log4j.lf5.viewer.LogBrokerMonitor$2,6,1,69
org.apache.log4j.lf5.viewer.LogBrokerMonitor$30,2,1,73
org.apache.log4j.lf5.viewer.LogBrokerMonitor$31,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor$32,2,1,73
org.apache.log4j.lf5.viewer.LogBrokerMonitor$3,7,1,68
org.apache.log4j.lf5.viewer.LogBrokerMonitor$4,7,1,68
org.apache.log4j.lf5.viewer.LogBrokerMonitor$5,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor$6,2,1,73
org.apache.log4j.lf5.viewer.LogBrokerMonitor$7,3,1,72
org.apache.log4j.lf5.viewer.LogBrokerMonitor$8,3,1,72
org.apache.log4j.lf5.viewer.LogBrokerMonitor$9,3,1,72
org.apache.log4j.lf5.viewer.LogBrokerMonitor$LogBrokerMonitorWindowAdaptor,1,1,74
org.apache.log4j.lf5.viewer.LogFactor5InputDialog,4,2,101
org.apache.log4j.lf5.viewer.LogFactor5Dialog,1,1,0
org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog$1,1,1,2
org.apache.log4j.lf5.viewer.LogFactor5InputDialog$1,1,1,2
org.apache.log4j.lf5.viewer.LogFactor5InputDialog$2,1,1,2
org.apache.log4j.lf5.viewer.LogFactor5InputDialog$3,1,1,2
org.apache.log4j.lf5.viewer.LogTable$LogTableListSelectionListener,2,1,73
org.apache.log4j.lf5.viewer.LogTableRowRenderer,3,1,72
org.apache.log4j.spi.DefaultRepositorySelector,2,1,85
org.apache.log4j.spi.NOPLoggerRepository,8,2,183
org.apache.log4j.spi.RepositorySelector,1,1,86
org.apache.log4j.spi.RootLogger,3,1,84
org.apache.log4j.LogXF,5,1,82
org.apache.log4j.MDC,2,2,132
org.apache.log4j.NameValue,1,1,0
org.apache.log4j.NDC$DiagnosticContext,1,1,103
org.apache.log4j.NDC,2,1,85
org.apache.log4j.net.DefaultEvaluator,4,2,187
org.apache.log4j.spi.TriggeringEventEvaluator,1,1,86
org.apache.log4j.xml.DOMConfigurator,29,3,192
org.apache.log4j.net.SocketNode,5,1,82
org.apache.log4j.net.SMTPAppender$1,1,1,103
org.apache.log4j.net.SMTPAppender,14,4,208
org.apache.log4j.xml.UnrecognizedElementHandler,1,1,0
org.apache.log4j.net.SocketAppender$Connector,2,2,189
org.apache.log4j.net.SocketAppender,7,2,184
org.apache.log4j.net.ZeroConfSupport,1,1,86
org.apache.log4j.net.SocketHubAppender$ServerMonitor,4,2,187
org.apache.log4j.net.SocketHubAppender,7,2,184
org.apache.log4j.net.TelnetAppender$SocketHandler,2,2,189
org.apache.log4j.net.TelnetAppender,4,2,187
org.apache.log4j.TTCCLayout,3,2,188
org.apache.log4j.or.DefaultRenderer,1,1,29
org.apache.log4j.pattern.FormattingInfo,1,1,0
org.apache.log4j.pattern.LiteralPatternConverter,2,2,189
org.apache.log4j.pattern.LoggingEventPatternConverter,2,2,115
org.apache.log4j.pattern.PatternParser,6,3,215
org.apache.log4j.pattern.CachedDateFormat,1,1,0
org.apache.log4j.pattern.NamePatternConverter,2,2,108
org.apache.log4j.pattern.DatePatternConverter$DefaultZoneDateFormat,1,1,103
org.apache.log4j.pattern.DatePatternConverter,5,3,216
org.apache.log4j.pattern.PatternConverter,1,1,0
org.apache.log4j.pattern.NameAbbreviator$DropElementAbbreviator,1,1,5
org.apache.log4j.pattern.NameAbbreviator,5,1,1
org.apache.log4j.pattern.NameAbbreviator$MaxElementAbbreviator,1,1,5
org.apache.log4j.pattern.NameAbbreviator$NOPAbbreviator,1,1,5
org.apache.log4j.pattern.NameAbbreviator$PatternAbbreviatorFragment,1,1,5
org.apache.log4j.pattern.NameAbbreviator$PatternAbbreviator,2,1,4
org.apache.log4j.pattern.PatternParser$ReadOnlyMap,1,1,103
org.apache.log4j.pattern.RelativeTimePatternConverter$CachedTimestamp,1,1,103
org.apache.log4j.pattern.RelativeTimePatternConverter,3,3,189
org.apache.log4j.PropertyWatchdog,4,2,187
org.apache.log4j.SortedKeyEnumeration,1,1,0
org.apache.log4j.rewrite.RewritePolicy,1,1,86
org.apache.log4j.RollingFileAppender,8,2,183
org.apache.log4j.spi.NOPLogger,8,2,183
org.apache.log4j.spi.NullWriter,1,1,0
org.apache.log4j.varia.ExternallyRolledFileAppender,2,1,102
org.apache.log4j.varia.HUP,3,3,189
org.apache.log4j.varia.HUPNode,2,2,86
org.apache.log4j.xml.DOMConfigurator$1,2,1,85
org.apache.log4j.xml.DOMConfigurator$ParseAction,1,1,86
org.apache.log4j.xml.DOMConfigurator$2,2,1,85
org.apache.log4j.xml.DOMConfigurator$3,2,1,85
org.apache.log4j.xml.DOMConfigurator$4,2,1,85
org.apache.log4j.xml.DOMConfigurator$5,2,1,85
org.apache.log4j.xml.Log4jEntityResolver,1,1,86
org.apache.log4j.xml.SAXErrorHandler,1,1,86
org.apache.log4j.xml.XMLWatchdog,4,2,187
