Item,Package Size,Module Size,Redundant Count
com.sun.org.apache.xml.internal.dtm.ref.sax2dtm,12,12,1
com.sun.org.apache.xml.internal.res,5,5,1
javax.xml.transform.stax,4,4,0
org.xml.sax.ext,5,5,1
com.sun.org.apache.xerces.internal.jaxp,24,23,5
javax.xml.stream.events,6,6,1
com.sun.org.apache.xerces.internal.dom,30,28,2
com.sun.org.apache.xerces.internal.dom.events,4,4,0
com.sun.org.apache.xerces.internal.impl,24,22,4
com.sun.org.apache.xerces.internal.impl.dtd,13,12,2
com.sun.org.apache.xerces.internal.impl.dv,9,9,1
com.sun.org.apache.xerces.internal.impl.dv.xs,19,18,4
com.sun.org.apache.xerces.internal.impl.msg,5,5,1
com.sun.org.apache.xerces.internal.impl.validation,6,6,1
com.sun.org.apache.xerces.internal.impl.xs,29,28,6
com.sun.org.apache.xerces.internal.impl.xs.util,15,15,6
com.sun.org.apache.xerces.internal.parsers,27,25,4
com.sun.org.apache.xerces.internal.util,30,29,6
com.sun.org.apache.xerces.internal.utils,11,11,5
com.sun.org.apache.xerces.internal.xni,4,4,0
com.sun.org.apache.xerces.internal.xni.grammars,7,7,1
com.sun.org.apache.xerces.internal.xni.parser,7,7,2
com.sun.org.apache.xerces.internal.xs,5,5,0
com.sun.org.apache.xml.internal.serialize,20,20,4
org.w3c.dom.events,4,4,0
org.w3c.dom.ls,6,6,1
org.w3c.dom.ranges,3,3,0
com.sun.org.apache.xerces.internal.impl.io,7,6,1
com.sun.xml.internal.stream,20,18,5
com.sun.xml.internal.stream.dtd,7,7,4
com.sun.xml.internal.stream.dtd.nonvalidating,7,7,2
com.sun.xml.internal.stream.events,14,14,5
com.sun.org.apache.xerces.internal.impl.dtd.models,6,6,1
com.sun.org.apache.xerces.internal.impl.dv.dtd,5,5,1
com.sun.org.apache.xerces.internal.impl.dv.util,4,4,1
com.sun.org.apache.xerces.internal.xs.datatypes,7,7,0
com.sun.org.apache.xerces.internal.impl.xpath.regex,7,7,2
com.sun.org.apache.xerces.internal.jaxp.datatype,9,9,2
javax.xml.datatype,9,9,4
com.sun.xml.internal.stream.util,4,4,0
com.sun.org.apache.xerces.internal.impl.xpath,6,6,2
com.sun.org.apache.xerces.internal.impl.xs.identity,9,9,3
com.sun.org.apache.xerces.internal.impl.xs.models,11,11,3
com.sun.org.apache.xerces.internal.impl.xs.traversers,29,29,7
com.sun.org.apache.xerces.internal.impl.xs.opti,16,15,3
com.sun.org.apache.xerces.internal.jaxp.validation,34,32,8
javax.xml.validation,12,12,2
com.sun.org.apache.xerces.internal.xinclude,17,16,2
com.sun.org.apache.xerces.internal.xpointer,13,13,3
com.sun.org.apache.xml.internal.resolver,13,13,1
com.sun.org.apache.xml.internal.resolver.readers,12,12,1
com.sun.org.apache.xml.internal.dtm.ref.dom2dtm,12,12,2
com.sun.org.apache.xml.internal.resolver.helpers,9,9,1
com.sun.org.apache.xml.internal.resolver.tools,13,13,1
com.sun.org.apache.xml.internal.security,16,16,8
com.sun.org.apache.xml.internal.security.algorithms,15,15,2
com.sun.org.apache.xml.internal.security.c14n,12,11,4
com.sun.org.apache.xml.internal.security.exceptions,5,5,1
com.sun.org.apache.xml.internal.security.keys.keyresolver,13,13,3
com.sun.org.apache.xml.internal.security.transforms,15,14,4
com.sun.org.apache.xml.internal.security.utils,27,27,8
com.sun.org.apache.xml.internal.security.utils.resolver,10,9,1
com.sun.org.apache.xml.internal.security.algorithms.implementations,13,13,2
com.sun.org.apache.xml.internal.security.encryption,24,23,11
com.sun.org.apache.xml.internal.security.signature,25,22,9
java.security.spec,6,6,0
java.security.interfaces,5,5,0
javax.crypto,1,0,-1
com.sun.org.apache.xml.internal.security.c14n.implementations,14,12,3
com.sun.org.apache.xml.internal.security.c14n.helper,6,6,3
com.sun.org.apache.xml.internal.security.transforms.params,6,6,2
com.sun.org.apache.xml.internal.security.keys,17,17,6
com.sun.org.apache.xml.internal.security.keys.keyresolver.implementations,27,26,10
javax.crypto.spec,1,0,-1
com.sun.org.apache.xml.internal.security.keys.content,15,15,3
com.sun.org.apache.xml.internal.security.keys.content.keyvalues,9,9,0
com.sun.org.apache.xml.internal.security.keys.storage,8,8,1
com.sun.org.apache.xml.internal.security.keys.content.x509,13,12,1
javax.security.auth.x500,8,8,4
com.sun.org.apache.xml.internal.security.keys.storage.implementations,12,11,1
com.sun.org.apache.xml.internal.security.signature.reference,5,5,1
com.sun.org.apache.xml.internal.security.transforms.implementations,24,21,9
com.sun.org.apache.xpath.internal.functions,17,16,3
com.sun.org.apache.xpath.internal.compiler,17,16,3
javax.xml.xpath,9,9,1
com.sun.org.apache.xml.internal.security.utils.resolver.implementations,8,8,2
org.w3c.dom.html,3,3,0
