Item,Package Size,Module Size,Redundant Count
org.apache.log4j.helpers.CountingQuietWriter,2,2,131
org.apache.log4j.helpers.CyclicBuffer,1,1,52
org.apache.log4j.helpers.DateLayout,6,3,180
org.apache.log4j.helpers.DateTimeDateFormat,1,1,104
org.apache.log4j.helpers.ISO8601DateFormat,1,1,104
org.apache.log4j.helpers.RelativeTimeDateFormat,1,1,104
org.apache.log4j.helpers.FileWatchdog,1,1,52
org.apache.log4j.helpers.FormattingInfo,1,1,52
org.apache.log4j.helpers.Loader,2,2,156
org.apache.log4j.helpers.MDCKeySetExtractor,2,2,70
org.apache.log4j.pattern.LogEvent,13,5,208
org.apache.log4j.spi.Configurator,1,1,104
org.apache.log4j.helpers.PatternParser$BasicPatternConverter,5,2,64
org.apache.log4j.helpers.PatternParser$CategoryPatternConverter,4,1,49
org.apache.log4j.helpers.PatternParser$NamedPatternConverter,4,1,49
org.apache.log4j.helpers.PatternParser$ClassNamePatternConverter,5,1,48
org.apache.log4j.helpers.PatternParser$DatePatternConverter,5,1,48
org.apache.log4j.helpers.PatternParser$LiteralPatternConverter,3,1,50
org.apache.log4j.helpers.PatternParser$LocationPatternConverter,5,1,48
org.apache.log4j.helpers.PatternParser$MDCPatternConverter,4,1,49
org.apache.log4j.helpers.SyslogQuietWriter,2,2,131
org.apache.log4j.helpers.SyslogWriter,1,1,52
org.apache.log4j.helpers.ThreadLocalMap,1,1,104
org.apache.log4j.helpers.Transform,1,1,104
org.apache.log4j.or.ObjectRenderer,1,1,104
org.apache.log4j.or.RendererMap,6,3,171
org.apache.log4j.ProvisionNode,1,1,104
org.apache.log4j.spi.RendererSupport,2,1,17
org.apache.log4j.spi.ThrowableRendererSupport,1,1,104
org.apache.log4j.jmx.AbstractDynamicMBean,2,2,131
org.apache.log4j.jmx.HierarchyDynamicMBean,10,3,139
org.apache.log4j.jmx.AppenderDynamicMBean,9,3,140
org.apache.log4j.jmx.LayoutDynamicMBean,7,3,142
org.apache.log4j.jmx.MethodUnion,1,1,104
org.apache.log4j.jmx.LoggerDynamicMBean,6,3,143
org.apache.log4j.lf5.AppenderFinalizer,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor,49,5,135
org.apache.log4j.lf5.LF5Appender,11,6,246
org.apache.log4j.lf5.Log4JLogRecord,3,2,150
org.apache.log4j.lf5.LogLevel,1,1,6
org.apache.log4j.lf5.LogLevelFormatException,1,1,104
org.apache.log4j.lf5.LogRecord,1,1,47
org.apache.log4j.spi.ThrowableInformation,5,2,116
org.apache.log4j.lf5.LogRecordFilter,1,1,47
