Item,Package Size,Module Size,Redundant Count
com.sun.xml.internal.ws.assembler.dev,11,3,177
com.sun.xml.internal.ws.dump,18,6,208
com.sun.xml.internal.ws.assembler.jaxws,4,2,150
com.sun.xml.internal.ws.model.wsdl,21,5,222
javax.xml.ws.handler.soap,6,4,205
com.sun.xml.internal.ws.encoding.xml,25,9,307
com.sun.xml.internal.ws.commons.xmlutil,13,10,287
com.sun.xml.internal.ws.config.metro.dev,4,3,173
com.sun.xml.internal.ws.config.metro.util,3,3,168
com.sun.xml.internal.ws.wsdl.writer,44,10,237
com.sun.xml.internal.ws.encoding.fastinfoset,17,7,213
javax.annotation,3,2,151
javax.xml.bind.util,9,4,211
com.sun.xml.internal.ws.model.soap,4,3,167
com.sun.xml.internal.ws.org.objectweb.asm,4,4,93
com.sun.xml.internal.ws.policy.sourcemodel.attach,13,6,244
com.sun.xml.internal.ws.protocol.xml,3,2,151
javax.xml.ws.spi.http,6,5,234
com.sun.xml.internal.ws.wsdl.writer.document,8,3,76
com.sun.xml.internal.ws.wsdl.writer.document.soap,5,3,79
com.sun.xml.internal.ws.wsdl.writer.document.soap12,5,3,79
com.sun.xml.internal.ws.wsdl.writer.document.xsd,5,2,56
com.sun.xml.internal.ws.wsdl.writer.document.http,3,2,58
sun.applet,24,13,273
java.awt.dnd,14,7,212
java.awt.dnd.peer,4,4,153
java.awt.font,11,6,188
java.awt.im,7,3,112
java.awt.image.renderable,7,5,160
java.awt.peer,11,6,188
sun.awt.dnd,14,7,226
sun.awt.geom,5,5,147
sun.awt.im,19,8,194
sun.awt.util,4,3,87
sun.java2d.pipe,20,9,229
sun.java2d.pipe.hw,8,4,130
sun.util,17,7,248
sun.java2d.cmm,8,6,167
sun.awt.datatransfer,20,10,233
sun.text,5,4,137
java.awt.im.spi,8,4,149
java.awt.print,10,5,167
javax.print,14,8,227
javax.print.attribute,5,4,143
javax.print.attribute.standard,5,3,120
java.beans.beancontext,7,3,103
java.util.stream,9,8,265
sun.nio.cs,12,6,176
sun.reflect,10,8,184
java.util.function,4,4,104
sun.net.www,27,7,155
sun.reflect.annotation,15,8,192
sun.reflect.generics.factory,6,3,85
sun.reflect.generics.repository,7,2,50
sun.reflect.generics.scope,3,2,54
java.lang.instrument,4,4,112
jdk.internal.org.objectweb.asm,4,4,81
sun.invoke,2,2,55
sun.invoke.empty,1,1,52
sun.invoke.util,9,7,153
jdk.net,8,5,135
sun.net.idn,6,4,136
sun.net.spi,11,5,166
sun.net.util,4,4,135
sun.net.www.protocol.file,9,4,130
sun.text.normalizer,6,4,133
java.nio.file.spi,10,6,247
java.nio.charset.spi,4,4,129
sun.nio.fs,22,10,340
java.time,12,7,256
sun.rmi.server,30,12,325
java.rmi.activation,11,7,158
sun.rmi.transport,28,9,274
java.rmi.dgc,6,4,108
sun.rmi.registry,19,10,277
sun.rmi.transport.tcp,18,9,256
sun.rmi.runtime,10,7,253
sun.security.provider.certpath,18,9,223
java.text.spi,3,2,36
sun.text.bidi,7,4,107
sun.util.calendar,9,8,282
sun.util.locale.provider,18,9,280
sun.util.resources,10,6,229
java.util.spi,3,3,89
java.time.chrono,13,8,278
java.time.format,15,8,237
java.time.temporal,11,8,241
java.time.zone,9,6,246
jdk.internal.util.xml,9,4,105
sun.util.locale,5,3,183
sun.util.spi,4,4,111
javax.activity,2,1,51
javax.annotation.processing,9,4,107
javax.lang.model.element,6,3,87
javax.lang.model.util,7,4,109
javax.tools,13,6,221
javax.lang.model.type,6,4,110
javax.management.monitor,11,8,267
javax.management.relation,10,8,268
javax.rmi.ssl,8,5,128
javax.management.timer,6,4,195
javax.print.event,5,3,120
sun.print,36,10,216
javax.script,5,4,134
javax.smartcardio,8,6,179
javax.transaction.xa,2,2,89
javax.swing.plaf.metal,25,11,229
javax.swing.text.html,25,10,225
sun.awt.event,2,2,64
javax.swing.undo,6,4,142
javax.swing.plaf.multi,12,6,171
sun.swing.plaf,3,3,91
sun.swing.text,16,8,266
sun.swing.text.html,1,1,52
javax.swing.text.html.parser,8,7,204
javax.swing.text.rtf,8,5,134
javax.xml.crypto,7,4,132
javax.xml.crypto.dsig.keyinfo,7,4,124
javax.xml.crypto.dom,5,4,134
javax.xml.crypto.dsig,10,4,129
javax.xml.crypto.dsig.spec,5,3,111
javax.xml.crypto.dsig.dom,6,3,99
jdk.internal,5,4,122
jdk.management.cmm,2,2,83
jdk.internal.instrumentation,13,9,184
jdk.internal.org.objectweb.asm.commons,9,6,139
jdk.internal.org.objectweb.asm.tree,4,3,88
jdk.internal.org.objectweb.asm.util,9,6,112
jdk.internal.org.objectweb.asm.signature,3,2,55
jdk.internal.org.objectweb.asm.tree.analysis,5,4,89
jdk.internal.org.xml.sax,3,3,77
jdk.internal.org.xml.sax.helpers,3,3,77
jdk.internal.util,1,1,52
jdk.internal.util.xml.impl,8,5,123
jdk.management.resource,10,7,232
jdk.management.resource.internal,14,9,283
jdk.management.resource.internal.inst,21,11,298
org.jcp.xml.dsig.internal,6,4,200
org.jcp.xml.dsig.internal.dom,34,13,309
org.omg.CORBA.DynAnyPackage,2,2,53
org.w3c.dom.bootstrap,6,4,133
org.w3c.dom.css,5,3,74
org.w3c.dom.stylesheets,3,3,76
org.w3c.dom.views,2,2,54
sun.applet.resources,2,2,85
sun.java2d.loops,16,9,233
sun.java2d.opengl,21,9,228
sun.java2d.x11,15,8,230
sun.java2d.xr,16,7,192
sun.awt.X11,50,14,341
sun.nio.cs.ext,1,1,52
sun.awt.resources,2,2,85
sun.dc,9,6,175
sun.dc.path,2,2,55
sun.dc.pr,8,5,129
sun.instrument,6,5,114
sun.java2d.cmm.lcms,8,4,127
sun.java2d.jules,13,9,319
sun.java2d.pisces,9,8,279
sun.launcher,11,8,169
sun.launcher.resources,2,2,85
sun.management.counter,3,3,105
sun.management.counter.perf,8,6,189
sun.management.jdp,10,6,153
sun.management.snmp,12,6,147
sun.management.snmp.jvminstr,15,6,148
sun.management.snmp.util,9,6,223
sun.management.snmp.jvmmib,7,4,116
sun.nio,3,3,90
sun.usagetracker,9,7,183
sun.net.ftp,8,5,133
sun.net.ftp.impl,14,8,214
sun.net.smtp,7,6,151
sun.net.www.http,12,8,221
sun.net.www.content.text,4,3,106
sun.net.www.protocol.ftp,11,7,154
sun.net.www.protocol.http.logging,3,3,189
sun.net.www.protocol.http.ntlm,10,6,153
sun.security.ssl,1,1,52
sun.net.www.protocol.jar,13,8,171
sun.net.www.protocol.mailto,7,5,134
sun.print.resources,2,2,85
sun.reflect.generics.parser,4,3,87
sun.reflect.generics.tree,4,2,83
sun.reflect.generics.visitor,6,3,85
sun.rmi.log,7,6,128
sun.security.jgss.spi,6,4,130
sun.security.jgss.spnego,12,6,175
sun.security.jgss.wrapper,14,6,173
sun.security.krb5.internal,15,9,221
sun.security.krb5.internal.crypto,12,7,177
sun.security.krb5.internal.ccache,11,8,212
sun.security.krb5.internal.rcache,16,9,280
sun.security.krb5.internal.util,8,6,179
sun.security.krb5.internal.crypto.dk,14,8,207
sun.security.pkcs,14,8,210
sun.security.timestamp,12,8,212
sun.security.pkcs10,10,8,185
sun.security.pkcs12,14,7,168
sun.security.rsa,16,7,186
sun.security.validator,11,7,183
sun.security.provider.certpath.ldap,18,10,240
sun.security.provider.certpath.ssl,10,7,184
sun.security.smartcardio,11,7,180
sun.security.tools,8,5,138
sun.security.tools.keytool,25,13,244
sun.security.tools.policytool,19,11,254
javax.crypto.interfaces,1,1,52
sun.swing.icon,5,4,143
sun.swing.plaf.windows,5,4,143
sun.text.resources,5,3,87
sun.tools.jar,13,9,227
sun.tools.jar.resources,2,2,85
sun.util.cldr,8,6,153
sun.util.logging.resources,2,2,85
dummy,38,4,27
