Item,Package Size,Module Size,Redundant Count
org.apache.log4j.lf5.viewer.LF5SwingUtils,2,1,91
org.apache.log4j.lf5.viewer.TrackingAdjustmentListener,1,1,92
org.apache.log4j.lf5.viewer.LogBrokerMonitor$10,4,2,61
org.apache.log4j.lf5.viewer.LogBrokerMonitor$11,2,1,48
org.apache.log4j.lf5.viewer.LogBrokerMonitor$12,3,2,62
org.apache.log4j.lf5.viewer.LogBrokerMonitor$13,2,2,63
org.apache.log4j.lf5.viewer.LogBrokerMonitor$14,2,2,63
org.apache.log4j.lf5.viewer.LogBrokerMonitor$15,2,2,63
org.apache.log4j.lf5.viewer.LogBrokerMonitor$16,1,1,49
org.apache.log4j.lf5.viewer.LogBrokerMonitor$17,1,1,49
org.apache.log4j.lf5.viewer.LogBrokerMonitor$18,1,1,49
org.apache.log4j.lf5.viewer.LogBrokerMonitor$19,1,1,49
org.apache.log4j.lf5.viewer.LogBrokerMonitor$1,1,1,49
org.apache.log4j.lf5.viewer.LogBrokerMonitor$20,1,1,49
org.apache.log4j.lf5.viewer.LogBrokerMonitor$21,1,1,49
org.apache.log4j.lf5.viewer.LogBrokerMonitor$22,1,1,49
org.apache.log4j.lf5.viewer.LogBrokerMonitor$23,1,1,49
org.apache.log4j.lf5.viewer.LogBrokerMonitor$24,1,1,49
org.apache.log4j.lf5.viewer.LogBrokerMonitor$25,1,1,49
org.apache.log4j.lf5.viewer.LogBrokerMonitor$26,1,1,49
org.apache.log4j.lf5.viewer.LogBrokerMonitor$27,3,2,62
org.apache.log4j.lf5.viewer.LogBrokerMonitor$28,4,2,61
org.apache.log4j.lf5.viewer.LogBrokerMonitor$29,5,4,124
org.apache.log4j.lf5.viewer.LogBrokerMonitor$2,6,4,123
org.apache.log4j.lf5.viewer.LogBrokerMonitor$30,2,2,63
org.apache.log4j.lf5.viewer.LogBrokerMonitor$31,1,1,49
org.apache.log4j.lf5.viewer.LogBrokerMonitor$32,2,1,48
org.apache.log4j.lf5.viewer.LogBrokerMonitor$3,7,3,107
org.apache.log4j.lf5.viewer.LogBrokerMonitor$4,7,3,107
org.apache.log4j.lf5.viewer.LogBrokerMonitor$5,1,1,49
org.apache.log4j.lf5.viewer.LogBrokerMonitor$6,2,1,48
org.apache.log4j.lf5.viewer.LogBrokerMonitor$7,3,2,62
org.apache.log4j.lf5.viewer.LogBrokerMonitor$8,3,2,62
org.apache.log4j.lf5.viewer.LogBrokerMonitor$9,3,2,62
org.apache.log4j.lf5.viewer.LogBrokerMonitor$LogBrokerMonitorWindowAdaptor,1,1,49
org.apache.log4j.lf5.viewer.LogFactor5InputDialog,4,2,139
org.apache.log4j.lf5.viewer.LogFactor5Dialog,1,1,92
org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog$1,1,1,92
org.apache.log4j.lf5.viewer.LogFactor5InputDialog$1,1,1,92
org.apache.log4j.lf5.viewer.LogFactor5InputDialog$2,1,1,92
org.apache.log4j.lf5.viewer.LogFactor5InputDialog$3,1,1,92
org.apache.log4j.lf5.viewer.LogTable$LogTableListSelectionListener,2,2,63
org.apache.log4j.lf5.viewer.LogTableRowRenderer,3,1,47
org.apache.log4j.spi.DefaultRepositorySelector,2,1,91
org.apache.log4j.spi.NOPLoggerRepository,8,5,189
org.apache.log4j.spi.RepositorySelector,1,1,92
org.apache.log4j.spi.RootLogger,3,2,116
org.apache.log4j.LogXF,5,4,137
org.apache.log4j.MDC,2,1,91
org.apache.log4j.NameValue,1,1,92
org.apache.log4j.NDC$DiagnosticContext,1,1,41
org.apache.log4j.NDC,2,2,133
org.apache.log4j.net.DefaultEvaluator,4,3,56
org.apache.log4j.spi.TriggeringEventEvaluator,1,1,8
org.apache.log4j.xml.DOMConfigurator,29,7,244
org.apache.log4j.net.SocketNode,5,3,123
org.apache.log4j.net.SMTPAppender$1,1,1,24
org.apache.log4j.net.SMTPAppender,14,7,212
org.apache.log4j.xml.UnrecognizedElementHandler,1,1,92
org.apache.log4j.net.SocketAppender$Connector,2,1,91
org.apache.log4j.net.SocketAppender,7,4,153
org.apache.log4j.net.ZeroConfSupport,1,1,92
org.apache.log4j.net.SocketHubAppender$ServerMonitor,4,2,98
org.apache.log4j.net.SocketHubAppender,7,4,153
org.apache.log4j.net.TelnetAppender$SocketHandler,2,2,133
org.apache.log4j.net.TelnetAppender,4,3,73
org.apache.log4j.TTCCLayout,3,3,48
org.apache.log4j.or.DefaultRenderer,1,1,41
org.apache.log4j.pattern.FormattingInfo,1,1,92
org.apache.log4j.pattern.LiteralPatternConverter,2,2,100
org.apache.log4j.pattern.LoggingEventPatternConverter,2,2,100
org.apache.log4j.pattern.PatternParser,6,1,87
org.apache.log4j.pattern.CachedDateFormat,1,1,92
org.apache.log4j.pattern.NamePatternConverter,2,2,117
org.apache.log4j.pattern.DatePatternConverter$DefaultZoneDateFormat,1,1,92
org.apache.log4j.pattern.DatePatternConverter,5,2,97
org.apache.log4j.pattern.PatternConverter,1,1,92
org.apache.log4j.pattern.NameAbbreviator$DropElementAbbreviator,1,1,25
org.apache.log4j.pattern.NameAbbreviator,5,1,21
org.apache.log4j.pattern.NameAbbreviator$MaxElementAbbreviator,1,1,25
org.apache.log4j.pattern.NameAbbreviator$NOPAbbreviator,1,1,25
org.apache.log4j.pattern.NameAbbreviator$PatternAbbreviatorFragment,1,1,25
org.apache.log4j.pattern.NameAbbreviator$PatternAbbreviator,2,1,24
org.apache.log4j.pattern.PatternParser$ReadOnlyMap,1,1,92
org.apache.log4j.pattern.RelativeTimePatternConverter$CachedTimestamp,1,1,41
org.apache.log4j.pattern.RelativeTimePatternConverter,3,3,141
org.apache.log4j.PropertyWatchdog,4,1,89
org.apache.log4j.SortedKeyEnumeration,1,1,92
org.apache.log4j.rewrite.RewritePolicy,1,1,8
org.apache.log4j.RollingFileAppender,8,4,162
org.apache.log4j.spi.NOPLogger,8,5,176
org.apache.log4j.spi.NullWriter,1,1,92
org.apache.log4j.varia.ExternallyRolledFileAppender,2,2,133
org.apache.log4j.varia.HUP,3,1,90
org.apache.log4j.varia.HUPNode,2,1,91
org.apache.log4j.xml.DOMConfigurator$1,2,1,91
org.apache.log4j.xml.DOMConfigurator$ParseAction,1,1,92
org.apache.log4j.xml.DOMConfigurator$2,2,1,91
org.apache.log4j.xml.DOMConfigurator$3,2,1,91
org.apache.log4j.xml.DOMConfigurator$4,2,1,91
org.apache.log4j.xml.DOMConfigurator$5,2,1,91
org.apache.log4j.xml.Log4jEntityResolver,1,1,92
org.apache.log4j.xml.SAXErrorHandler,1,1,92
org.apache.log4j.xml.XMLWatchdog,4,1,89
