Item,Package Size,Module Size,Redundant Count
javax.naming.event,5,4,162
javax.naming.ldap,11,6,185
javax.net,4,3,172
javax.net.ssl,15,10,195
sun.security.util,31,20,252
javax.security.sasl,6,5,167
com.sun.jndi.rmi.registry,12,7,164
com.sun.jndi.url.rmi,7,3,155
java.rmi.registry,9,5,153
com.sun.jndi.toolkit.corba,6,5,160
com.sun.jndi.url.corbaname,1,1,2
com.sun.jndi.url.iiop,7,5,160
com.sun.jndi.url.dns,8,4,156
com.sun.jndi.url.iiopname,1,1,2
com.sun.jndi.url.ldaps,1,1,1
com.sun.management,19,5,171
java.lang.management,10,5,180
sun.management,31,13,193
com.sun.media.sound,16,8,148
java.util.prefs,13,5,160
javax.sound.midi,7,4,149
javax.sound.midi.spi,4,3,150
javax.sound.sampled,8,5,150
javax.sound.sampled.spi,4,3,150
com.sun.naming.internal,10,7,163
com.sun.net.httpserver,9,6,174
com.sun.net.httpserver.spi,8,5,148
sun.net.httpserver,15,8,174
com.sun.net.ssl,11,6,171
javax.security.cert,7,5,160
com.sun.net.ssl.internal.www.protocol.https,14,8,193
sun.net.www.protocol.http,28,9,181
sun.net.www.protocol.https,16,8,190
sun.security.x509,22,13,224
com.sun.nio.file,2,2,151
com.sun.nio.sctp,9,5,147
java.nio.channels.spi,11,6,147
sun.nio.ch.sctp,12,8,168
com.sun.org.apache.bcel.internal,4,1,143
com.sun.org.apache.bcel.internal.classfile,10,2,139
com.sun.org.apache.bcel.internal.util,10,3,141
com.sun.org.apache.bcel.internal.generic,8,2,141
com.sun.org.apache.xalan.internal.utils,10,5,145
com.sun.org.apache.xalan.internal,21,5,137
com.sun.org.apache.xalan.internal.extensions,7,5,151
com.sun.org.apache.xml.internal.utils,20,6,144
com.sun.org.apache.xpath.internal,38,9,131
com.sun.org.apache.xpath.internal.objects,16,7,153
org.w3c.dom.traversal,3,3,148
com.sun.org.apache.xalan.internal.lib,18,6,142
com.sun.org.apache.xalan.internal.res,5,3,149
com.sun.org.apache.xml.internal.dtm,8,3,150
com.sun.org.apache.xml.internal.dtm.ref,25,8,166
com.sun.org.apache.xpath.internal.axes,18,8,146
jdk.xml.internal,16,5,162
com.sun.org.apache.xpath.internal.res,6,3,148
com.sun.org.apache.xalan.internal.templates,2,1,145
javax.xml,1,1,146
com.sun.org.apache.xml.internal.utils.res,3,3,148
javax.xml.transform.dom,3,2,146
javax.xml.transform.sax,7,2,149
javax.xml.transform.stream,4,2,145
