Item,Package Size,Module Size,Redundant Count
com.sun.java.swing.plaf.windows.resources,2,2,79
com.sun.java.util.jar.pack,14,8,154
java.nio.file,17,6,104
java.nio.file.attribute,8,3,96
java.util.jar,16,7,151
sun.util.logging,9,5,123
com.sun.java_cup.internal.runtime,4,3,112
com.sun.jmx.defaults,2,1,49
com.sun.jmx.interceptor,12,5,114
com.sun.jmx.mbeanserver,17,7,126
com.sun.jmx.remote.util,13,7,130
javax.management,17,7,126
javax.management.loading,13,7,124
java.util.concurrent.locks,7,3,81
javax.management.openmbean,12,7,131
com.sun.jmx.remote.internal,14,9,200
com.sun.jmx.remote.security,18,9,180
javax.management.remote,11,7,129
javax.security.auth,9,4,99
com.sun.jmx.remote.protocol.rmi,7,4,96
javax.management.remote.rmi,31,13,243
java.security.cert,13,6,137
java.util.regex,11,6,152
javax.security.auth.callback,4,3,103
javax.security.auth.login,11,6,130
javax.security.auth.spi,5,5,129
sun.management.jmxremote,26,11,221
com.sun.jmx.snmp,10,4,108
com.sun.jmx.snmp.internal,9,4,88
com.sun.jmx.snmp.IPAcl,10,5,110
java.security.acl,4,4,102
com.sun.jmx.snmp.agent,9,3,86
com.sun.jmx.snmp.daemon,14,3,81
com.sun.jmx.snmp.tasks,3,3,92
com.sun.jmx.snmp.defaults,3,2,78
com.sun.jmx.snmp.mpm,2,2,63
com.sun.jndi.dns,17,4,99
com.sun.jndi.toolkit.ctx,7,3,86
com.sun.jndi.toolkit.url,8,3,85
javax.naming,6,3,87
javax.naming.directory,6,4,94
javax.naming.spi,8,3,85
sun.net,11,4,99
sun.net.dns,5,4,111
sun.security.jca,7,4,104
com.sun.jndi.ldap,24,8,123
com.sun.jndi.ldap.ext,10,5,117
com.sun.jndi.ldap.pool,7,4,99
com.sun.jndi.ldap.sasl,9,5,123
com.sun.jndi.toolkit.dir,7,4,91
com.sun.jndi.url.ldap,8,4,98
java.lang.invoke,24,9,133
javax.naming.event,5,4,101
javax.naming.ldap,11,5,118
javax.net,4,3,90
javax.net.ssl,15,6,144
sun.security.util,31,10,206
javax.security.sasl,6,5,137
com.sun.jndi.rmi.registry,12,8,194
com.sun.jndi.url.rmi,7,3,86
java.rmi.registry,9,4,149
com.sun.jndi.toolkit.corba,6,6,193
com.sun.jndi.url.corbaname,1,1,11
com.sun.jndi.url.iiop,7,3,86
com.sun.jndi.url.dns,8,4,95
com.sun.jndi.url.iiopname,1,1,11
com.sun.jndi.url.ldaps,1,1,12
com.sun.management,19,8,167
java.lang.management,10,6,161
sun.management,31,10,164
com.sun.media.sound,16,7,142
java.util.prefs,13,6,153
javax.sound.midi,7,3,80
javax.sound.midi.spi,4,3,83
javax.sound.sampled,8,4,102
javax.sound.sampled.spi,4,3,83
com.sun.naming.internal,10,6,126
com.sun.net.httpserver,9,5,111
com.sun.net.httpserver.spi,8,4,99
sun.net.httpserver,15,5,105
com.sun.net.ssl,11,5,116
javax.security.cert,7,6,124
com.sun.net.ssl.internal.www.protocol.https,14,6,139
sun.net.www.protocol.http,28,8,146
sun.net.www.protocol.https,16,7,164
sun.security.x509,22,8,141
com.sun.nio.file,2,2,53
com.sun.nio.sctp,9,3,75
java.nio.channels.spi,11,3,93
sun.nio.ch.sctp,12,4,95
com.sun.org.apache.bcel.internal,4,2,82
com.sun.org.apache.bcel.internal.classfile,10,5,135
com.sun.org.apache.bcel.internal.util,10,6,158
com.sun.org.apache.bcel.internal.generic,8,4,115
com.sun.org.apache.xalan.internal.utils,10,5,133
com.sun.org.apache.xalan.internal,21,6,138
com.sun.org.apache.xalan.internal.extensions,7,3,111
com.sun.org.apache.xml.internal.utils,20,4,100
com.sun.org.apache.xpath.internal,38,7,133
com.sun.org.apache.xpath.internal.objects,16,4,132
org.w3c.dom.traversal,3,2,80
com.sun.org.apache.xalan.internal.lib,18,4,130
com.sun.org.apache.xalan.internal.res,5,4,143
com.sun.org.apache.xml.internal.dtm,8,2,78
com.sun.org.apache.xml.internal.dtm.ref,25,7,147
com.sun.org.apache.xpath.internal.axes,18,5,132
jdk.xml.internal,16,5,137
com.sun.org.apache.xpath.internal.res,6,4,142
com.sun.org.apache.xalan.internal.templates,2,2,84
javax.xml,1,1,50
com.sun.org.apache.xml.internal.utils.res,3,3,82
javax.xml.transform.dom,3,1,48
javax.xml.transform.sax,7,2,79
javax.xml.transform.stream,4,2,77
com.sun.org.apache.xalan.internal.xsltc,33,3,83
com.sun.org.apache.xml.internal.serializer,16,5,130
com.sun.org.apache.xalan.internal.xsltc.compiler,27,7,132
com.sun.org.apache.xalan.internal.xsltc.compiler.util,13,4,126
com.sun.org.apache.xalan.internal.xsltc.dom,30,4,90
com.sun.org.apache.xalan.internal.xsltc.runtime,21,4,99
com.sun.org.apache.xalan.internal.xsltc.runtime.output,11,2,75
com.sun.org.apache.xml.internal.serializer.utils,7,3,109
com.sun.org.apache.xalan.internal.xsltc.trax,34,7,139
com.sun.org.apache.xalan.internal.xsltc.util,2,1,49
com.sun.org.apache.xml.internal.dtm.ref.sax2dtm,12,3,104
com.sun.org.apache.xml.internal.res,5,3,111
javax.xml.transform.stax,4,2,55
org.xml.sax.ext,5,2,81
com.sun.org.apache.xerces.internal.jaxp,24,6,156
javax.xml.stream.events,6,3,83
com.sun.org.apache.xerces.internal.dom,30,9,167
com.sun.org.apache.xerces.internal.dom.events,4,2,61
com.sun.org.apache.xerces.internal.impl,24,8,145
com.sun.org.apache.xerces.internal.impl.dtd,13,4,100
com.sun.org.apache.xerces.internal.impl.dv,9,3,90
com.sun.org.apache.xerces.internal.impl.dv.xs,19,6,111
com.sun.org.apache.xerces.internal.impl.msg,5,3,94
com.sun.org.apache.xerces.internal.impl.validation,6,3,93
com.sun.org.apache.xerces.internal.impl.xs,29,7,133
