Item,Package Size,Module Size,Redundant Count
com.sun.org.apache.xerces.internal.impl.io,7,7,105
com.sun.xml.internal.stream,20,17,268
com.sun.xml.internal.stream.dtd,7,7,121
com.sun.xml.internal.stream.dtd.nonvalidating,7,7,121
com.sun.xml.internal.stream.events,14,13,210
com.sun.org.apache.xerces.internal.impl.dtd.models,6,5,106
com.sun.org.apache.xerces.internal.impl.dv.dtd,5,5,75
com.sun.org.apache.xerces.internal.impl.dv.util,4,4,76
com.sun.org.apache.xerces.internal.xs.datatypes,7,6,105
com.sun.org.apache.xerces.internal.impl.xpath.regex,7,6,89
com.sun.org.apache.xerces.internal.jaxp.datatype,9,8,135
javax.xml.datatype,9,8,119
com.sun.xml.internal.stream.util,4,4,60
com.sun.org.apache.xerces.internal.impl.xpath,6,6,106
com.sun.org.apache.xerces.internal.impl.xs.identity,9,8,135
com.sun.org.apache.xerces.internal.impl.xs.models,11,10,165
com.sun.org.apache.xerces.internal.impl.xs.traversers,29,23,371
com.sun.org.apache.xerces.internal.impl.xs.opti,16,14,224
com.sun.org.apache.xerces.internal.jaxp.validation,34,27,414
javax.xml.validation,12,12,180
com.sun.org.apache.xerces.internal.xinclude,17,17,287
com.sun.org.apache.xerces.internal.xpointer,13,13,211
com.sun.org.apache.xml.internal.resolver,13,12,179
com.sun.org.apache.xml.internal.resolver.readers,12,12,196
com.sun.org.apache.xml.internal.dtm.ref.dom2dtm,12,11,164
com.sun.org.apache.xml.internal.resolver.helpers,9,8,119
com.sun.org.apache.xml.internal.resolver.tools,13,12,195
com.sun.org.apache.xml.internal.security,16,13,208
com.sun.org.apache.xml.internal.security.algorithms,15,14,225
com.sun.org.apache.xml.internal.security.c14n,12,12,180
com.sun.org.apache.xml.internal.security.exceptions,5,5,75
com.sun.org.apache.xml.internal.security.keys.keyresolver,13,13,227
com.sun.org.apache.xml.internal.security.transforms,15,14,225
com.sun.org.apache.xml.internal.security.utils,27,22,357
com.sun.org.apache.xml.internal.security.utils.resolver,10,10,166
com.sun.org.apache.xml.internal.security.algorithms.implementations,13,12,211
com.sun.org.apache.xml.internal.security.encryption,24,21,344
com.sun.org.apache.xml.internal.security.signature,25,21,343
java.security.spec,6,6,90
java.security.interfaces,5,5,75
javax.crypto,1,1,31
com.sun.org.apache.xml.internal.security.c14n.implementations,14,14,226
com.sun.org.apache.xml.internal.security.c14n.helper,6,6,90
com.sun.org.apache.xml.internal.security.transforms.params,6,6,90
com.sun.org.apache.xml.internal.security.keys,17,17,287
com.sun.org.apache.xml.internal.security.keys.keyresolver.implementations,27,22,357
javax.crypto.spec,1,1,31
com.sun.org.apache.xml.internal.security.keys.content,15,13,209
com.sun.org.apache.xml.internal.security.keys.content.keyvalues,9,9,135
com.sun.org.apache.xml.internal.security.keys.storage,8,8,136
com.sun.org.apache.xml.internal.security.keys.content.x509,13,11,179
javax.security.auth.x500,8,8,120
com.sun.org.apache.xml.internal.security.keys.storage.implementations,12,11,180
com.sun.org.apache.xml.internal.security.signature.reference,5,5,75
com.sun.org.apache.xml.internal.security.transforms.implementations,24,20,312
com.sun.org.apache.xpath.internal.functions,17,15,239
com.sun.org.apache.xpath.internal.compiler,17,15,239
javax.xml.xpath,9,9,135
com.sun.org.apache.xml.internal.security.utils.resolver.implementations,8,8,136
org.w3c.dom.html,3,3,45
com.sun.org.apache.xpath.internal.operations,11,10,149
com.sun.org.apache.xpath.internal.patterns,10,10,166
org.w3c.dom.xpath,3,3,45
com.sun.org.apache.xpath.internal.jaxp,21,18,283
com.sun.org.glassfish.external.amx,8,7,104
com.sun.org.glassfish.external.arc,3,3,45
com.sun.org.glassfish.external.probe.provider,3,3,45
